ratio_occupation,nb_transitions,duree_max_bloc_1_ms,duree_activation_estimee_ms,temps_repos_avant_ms,temps_repos_apres_ms,score,label,class_name
0.31375,2.0,627.5,627.5,780.0,592.5,16.393871505195158,1,swipe_rapide
0.2325,2.0,465.0,465.0,820.0,715.0,14.999029658170311,0,tap
0.14875,4.0,295.0,295.0,612.5,700.0,13.311951285424882,0,tap
0.32375,2.0,647.5,647.5,650.0,702.5,14.476217852924812,0,tap
0.405,2.0,810.0,810.0,597.5,592.5,17.261372405659216,1,swipe_rapide
0.58875,2.0,1177.5,1177.5,450.0,372.5,18.60050113804508,2,swipe_lent
0.07,2.0,140.0,140.0,802.5,1057.5,13.291255171049476,0,tap
0.65875,2.0,1317.5,1317.5,420.0,262.5,20.605836279450063,2,swipe_lent
0.44,2.0,880.0,880.0,515.0,605.0,15.626178685192684,1,swipe_rapide
0.68625,2.0,1372.5,1372.5,257.5,370.0,20.458380952118777,2,swipe_lent
0.7125,2.0,1425.0,1425.0,502.5,72.5,18.85524425452115,2,swipe_lent
0.2925,2.0,585.0,585.0,707.5,707.5,16.46499932885616,1,swipe_rapide
0.37375,2.0,747.5,747.5,440.0,812.5,17.425730359854153,1,swipe_rapide
0.42625,2.0,852.5,852.5,610.0,537.5,18.28174172929916,2,swipe_lent
0.18625,2.0,372.5,372.5,907.5,720.0,13.808225988676654,0,tap
0.1325,4.0,262.5,262.5,500.0,892.5,15.25845859571682,0,tap
0.6725,4.0,1212.5,1212.5,290.0,362.5,22.950538562204244,2,swipe_lent
0.395,2.0,790.0,790.0,710.0,500.0,16.41164709245089,1,swipe_rapide
0.31,2.0,620.0,620.0,737.5,642.5,16.844299381836095,1,swipe_rapide
0.635,2.0,1270.0,1270.0,255.0,475.0,17.4599917964195,1,swipe_rapide
0.15375,2.0,307.5,307.5,960.0,732.5,12.728413755726688,0,tap
0.23125,4.0,310.0,310.0,907.5,627.5,15.426069299649564,0,tap
0.34875,2.0,697.5,697.5,557.5,745.0,16.53828347319829,1,swipe_rapide
0.365,2.0,730.0,730.0,375.0,895.0,16.55557423085733,1,swipe_rapide
0.2525,2.0,505.0,505.0,710.0,785.0,14.61611313892346,0,tap
0.1225,2.0,245.0,245.0,687.5,1067.5,12.680891924717299,0,tap
0.295,2.0,590.0,590.0,762.5,647.5,15.7651579437124,1,swipe_rapide
0.5175,2.0,1035.0,1035.0,280.0,685.0,19.907136190259774,2,swipe_lent
0.6125,2.0,1225.0,1225.0,397.5,377.5,18.140830277887176,1,swipe_rapide
0.39125,2.0,782.5,782.5,580.0,637.5,16.517614490432244,1,swipe_rapide
0.665,2.0,1330.0,1330.0,135.0,535.0,22.113512321636243,2,swipe_lent
0.73625,4.0,1470.0,1470.0,335.0,97.5,25.82824499763949,2,swipe_lent
0.50875,2.0,1017.5,1017.5,532.5,450.0,19.0953145825783,2,swipe_lent
0.09375,2.0,187.5,187.5,927.5,885.0,13.018062359098785,0,tap
0.385,2.0,770.0,770.0,710.0,520.0,18.152390244626183,1,swipe_rapide
0.14,2.0,280.0,280.0,932.5,787.5,13.69166382960377,0,tap
0.16875,2.0,337.5,337.5,722.5,940.0,14.333537781165255,0,tap
0.085,2.0,170.0,170.0,905.0,925.0,11.28009187885281,0,tap
0.7125,4.0,1375.0,1375.0,327.5,245.0,25.43306768618102,2,swipe_lent
0.11875,2.0,237.5,237.5,735.0,1027.5,12.874049329758478,0,tap
0.19375,2.0,387.5,387.5,907.5,705.0,13.241156485328377,0,tap
0.20125,2.0,402.5,402.5,665.0,932.5,16.404979210322796,1,swipe_rapide
0.22375,2.0,447.5,447.5,747.5,805.0,14.909343227542088,0,tap
0.14125,2.0,282.5,282.5,755.0,962.5,15.428193881474385,0,tap
0.12875,4.0,240.0,240.0,870.0,870.0,11.216114140510081,0,tap
0.48125,2.0,962.5,962.5,725.0,312.5,18.146418348790668,1,swipe_rapide
0.1525,2.0,305.0,305.0,845.0,850.0,13.016992244382662,0,tap
0.25875,4.0,355.0,355.0,727.5,752.5,17.05595456553974,1,swipe_rapide
0.6225,2.0,1245.0,1245.0,207.5,547.5,21.52886330135398,2,swipe_lent
0.2425,2.0,485.0,485.0,947.5,567.5,15.628150675078038,1,swipe_rapide
0.2175,2.0,435.0,435.0,705.0,860.0,14.36846742500735,0,tap
0.63125,2.0,1262.5,1262.5,460.0,277.5,19.66175083731759,2,swipe_lent
0.53625,2.0,1072.5,1072.5,342.5,585.0,18.649603146148493,2,swipe_lent
0.375,2.0,750.0,750.0,467.5,782.5,17.448147101490534,1,swipe_rapide
0.16625,2.0,332.5,332.5,927.5,740.0,13.605101997000347,0,tap
0.13125,2.0,262.5,262.5,895.0,842.5,15.233858130300943,0,tap
0.3125,2.0,625.0,625.0,777.5,597.5,16.641358536818668,1,swipe_rapide
0.325,2.0,650.0,650.0,550.0,800.0,16.031978141154273,1,swipe_rapide
0.57875,2.0,1157.5,1157.5,480.0,362.5,20.625680761761117,2,swipe_lent
0.54875,2.0,1097.5,1097.5,607.5,295.0,18.46253627323201,2,swipe_lent
0.0625,2.0,125.0,125.0,900.0,975.0,12.395143356808111,0,tap
0.3975,2.0,795.0,795.0,757.5,447.5,17.191160670869692,1,swipe_rapide
0.27875,2.0,557.5,557.5,945.0,497.5,15.990380973209628,1,swipe_rapide
0.1275,2.0,255.0,255.0,980.0,765.0,12.768740753545542,0,tap
0.345,2.0,690.0,690.0,690.0,620.0,18.106701647925814,1,swipe_rapide
0.22875,2.0,457.5,457.5,560.0,982.5,15.473271152827127,0,tap
0.22,2.0,440.0,440.0,652.5,907.5,13.960962884860974,0,tap
0.42875,2.0,857.5,857.5,675.0,467.5,16.56235499215976,1,swipe_rapide
0.74625,2.0,1492.5,1492.5,285.0,222.5,18.719695016205527,2,swipe_lent
0.23125,2.0,462.5,462.5,947.5,590.0,13.88655917214466,0,tap
0.69,2.0,1380.0,1380.0,255.0,365.0,21.005370868744638,2,swipe_lent
0.1575,2.0,315.0,315.0,1002.5,682.5,13.556305187687483,0,tap
0.13375,2.0,267.5,267.5,747.5,985.0,14.987584973145797,0,tap
0.24875,2.0,497.5,497.5,755.0,747.5,17.415354093416404,1,swipe_rapide
0.36625,2.0,732.5,732.5,572.5,695.0,15.46249868263808,0,tap
0.6775,2.0,1355.0,1355.0,320.0,325.0,18.70678810494165,2,swipe_lent
0.30875,2.0,617.5,617.5,835.0,547.5,18.467829878012438,2,swipe_lent
0.10125,2.0,202.5,202.5,800.0,997.5,12.779535250897151,0,tap
0.30375,2.0,607.5,607.5,712.5,680.0,16.531648140916374,1,swipe_rapide
0.49125,4.0,755.0,755.0,507.5,507.5,20.924866775691694,2,swipe_lent
0.44625,2.0,892.5,892.5,595.0,512.5,17.335373923621255,1,swipe_rapide
0.07,2.0,140.0,140.0,1180.0,680.0,13.3392036671243,0,tap
0.35625,4.0,710.0,710.0,687.5,562.5,20.332068302776573,2,swipe_lent
0.72625,2.0,1452.5,1452.5,285.0,262.5,21.079807272761045,2,swipe_lent
0.32875,2.0,657.5,657.5,760.0,582.5,16.335662137181764,1,swipe_rapide
0.40625,2.0,812.5,812.5,600.0,587.5,17.770649307569325,1,swipe_rapide
0.54125,2.0,1082.5,1082.5,585.0,332.5,17.725844546905538,1,swipe_rapide
0.0175,2.0,35.0,35.0,1010.0,955.0,8.815421571749123,0,tap
0.15375,2.0,307.5,307.5,1015.0,677.5,13.393124728891129,0,tap
0.36875,2.0,737.5,737.5,710.0,552.5,15.729882613094825,1,swipe_rapide
0.14,2.0,280.0,280.0,845.0,875.0,14.963505301622252,0,tap
0.54,2.0,1080.0,1080.0,627.5,292.5,17.40985940558454,1,swipe_rapide
0.6175,4.0,1205.0,1205.0,385.0,377.5,23.205249080309283,2,swipe_lent
0.565,2.0,1130.0,1130.0,347.5,522.5,17.68255551487034,1,swipe_rapide
0.46,2.0,920.0,920.0,727.5,352.5,16.907602628801612,1,swipe_rapide
0.48375,2.0,967.5,967.5,510.0,522.5,18.374908843093067,2,swipe_lent
0.5175,2.0,1035.0,1035.0,362.5,602.5,18.207302585491778,1,swipe_rapide
0.24,2.0,480.0,480.0,507.5,1012.5,15.576893256875016,0,tap
0.09375,2.0,187.5,187.5,827.5,985.0,12.954456214638386,0,tap
0.2125,2.0,425.0,425.0,577.5,997.5,14.101813028842352,0,tap
0.4375,2.0,875.0,875.0,780.0,345.0,15.70578784137773,1,swipe_rapide
0.71125,2.0,1422.5,1422.5,477.5,100.0,19.31756206672404,2,swipe_lent
0.57375,2.0,1147.5,1147.5,652.5,200.0,17.581332804856274,1,swipe_rapide
0.26375,2.0,527.5,527.5,667.5,805.0,16.05463940962437,1,swipe_rapide
0.35625,2.0,712.5,712.5,515.0,772.5,16.369981832493437,1,swipe_rapide
0.4675,2.0,935.0,935.0,525.0,540.0,18.410591392730883,2,swipe_lent
0.70375,2.0,1407.5,1407.5,232.5,360.0,20.029973202726975,2,swipe_lent
0.03875,2.0,77.5,77.5,937.5,985.0,10.44667769587311,0,tap
0.445,2.0,890.0,890.0,430.0,680.0,18.837208490484052,2,swipe_lent
0.6525,4.0,1067.5,1067.5,517.5,175.0,20.676375925435774,2,swipe_lent
0.5925,2.0,1185.0,1185.0,427.5,387.5,18.814993321748684,2,swipe_lent
0.42625,2.0,852.5,852.5,587.5,560.0,17.73188373180819,1,swipe_rapide
0.74,2.0,1480.0,1480.0,377.5,142.5,17.70392444632673,1,swipe_rapide
0.2,2.0,400.0,400.0,750.0,850.0,15.871972901175752,1,swipe_rapide
0.4525,2.0,905.0,905.0,572.5,522.5,18.390825329187486,2,swipe_lent
0.4825,2.0,965.0,965.0,537.5,497.5,19.56967521030552,2,swipe_lent
0.3775,2.0,755.0,755.0,710.0,535.0,18.70103149912293,2,swipe_lent
0.58125,2.0,1162.5,1162.5,487.5,350.0,20.526688143581215,2,swipe_lent
0.13375,4.0,202.5,202.5,1110.0,620.0,15.751637756880072,1,swipe_rapide
0.595,2.0,1190.0,1190.0,470.0,340.0,18.790048192730215,2,swipe_lent
0.59375,2.0,1187.5,1187.5,290.0,522.5,19.110361869814287,2,swipe_lent
0.59625,2.0,1192.5,1192.5,607.5,200.0,18.681845480415678,2,swipe_lent
0.02,2.0,40.0,40.0,740.0,1220.0,8.606328359066815,0,tap
0.55625,2.0,1112.5,1112.5,412.5,475.0,20.888797377100094,2,swipe_lent
0.37,2.0,740.0,740.0,680.0,580.0,16.54970636347536,1,swipe_rapide
0.28375,2.0,567.5,567.5,685.0,747.5,15.580075689815503,0,tap
0.54875,4.0,590.0,590.0,535.0,365.0,17.732075155626674,1,swipe_rapide
0.14375,2.0,287.5,287.5,790.0,922.5,13.712966917239974,0,tap
0.17,4.0,337.5,337.5,972.5,680.0,16.34433463954183,1,swipe_rapide
0.555,2.0,1110.0,1110.0,375.0,515.0,19.368591534025814,2,swipe_lent
0.72375,2.0,1447.5,1447.5,137.5,415.0,21.499867298185265,2,swipe_lent
0.22,2.0,440.0,440.0,675.0,885.0,15.774824160850118,1,swipe_rapide
0.1625,2.0,325.0,325.0,890.0,785.0,14.08874855984087,0,tap
0.59875,2.0,1197.5,1197.5,512.5,290.0,18.354163164153068,2,swipe_lent
0.64875,2.0,1297.5,1297.5,442.5,260.0,19.277569856893372,2,swipe_lent
0.3175,2.0,635.0,635.0,845.0,520.0,16.970276859543095,1,swipe_rapide
0.68375,2.0,1367.5,1367.5,330.0,302.5,19.41363980284109,2,swipe_lent
0.02875,2.0,57.5,57.5,795.0,1147.5,12.67502483554481,0,tap
0.125,2.0,250.0,250.0,682.5,1067.5,12.50944669246291,0,tap
0.68125,4.0,942.5,942.5,250.0,385.0,19.181983678510978,2,swipe_lent
0.48375,2.0,967.5,967.5,417.5,615.0,19.94639346638909,2,swipe_lent
0.52,2.0,1040.0,1040.0,610.0,350.0,18.22495980740177,1,swipe_rapide
0.73625,2.0,1472.5,1472.5,250.0,277.5,20.06504763531434,2,swipe_lent
0.59375,2.0,1187.5,1187.5,555.0,257.5,18.65788989353612,2,swipe_lent
0.5125,2.0,1025.0,1025.0,520.0,455.0,18.71642318114789,2,swipe_lent
0.07375,4.0,145.0,145.0,825.0,1022.5,14.445250539427702,0,tap
0.39125,2.0,782.5,782.5,587.5,630.0,17.15970529322158,1,swipe_rapide
0.3,2.0,600.0,600.0,722.5,677.5,14.683084839065577,0,tap
0.56,2.0,1120.0,1120.0,465.0,415.0,18.886964456020625,2,swipe_lent
0.4475,2.0,895.0,895.0,577.5,527.5,19.079273936580446,2,swipe_lent
0.375,4.0,432.5,432.5,582.5,665.0,16.92301228196712,1,swipe_rapide
0.23875,2.0,477.5,477.5,695.0,827.5,15.206084542080724,0,tap
0.7,2.0,1400.0,1400.0,275.0,325.0,20.31752737820485,2,swipe_lent
0.3,4.0,437.5,437.5,635.0,762.5,17.898075337009555,1,swipe_rapide
0.45875,2.0,917.5,917.5,372.5,710.0,17.82921829089301,1,swipe_rapide
0.42375,4.0,637.5,637.5,582.5,567.5,18.837266073779688,2,swipe_lent
0.07375,2.0,147.5,147.5,825.0,1027.5,13.42523064730599,0,tap
0.68125,2.0,1362.5,1362.5,510.0,127.5,16.949255079883038,1,swipe_rapide
0.335,2.0,670.0,670.0,542.5,787.5,17.10580217733941,1,swipe_rapide
0.1475,2.0,295.0,295.0,897.5,807.5,14.244120722151097,0,tap
0.24875,4.0,495.0,495.0,397.5,595.0,17.074806294957803,1,swipe_rapide
0.55125,2.0,1102.5,1102.5,615.0,282.5,20.506294093571377,2,swipe_lent
0.02625,4.0,50.0,50.0,910.0,900.0,11.29619620463755,0,tap
0.45875,2.0,917.5,917.5,487.5,595.0,17.488146896186343,1,swipe_rapide
0.02375,2.0,47.5,47.5,790.0,1162.5,10.97483939795305,0,tap
0.44125,2.0,882.5,882.5,537.5,580.0,18.34579286610656,2,swipe_lent
0.7325,2.0,1465.0,1465.0,177.5,357.5,21.358155040772616,2,swipe_lent
0.1675,2.0,335.0,335.0,705.0,960.0,14.066645249226505,0,tap
0.39625,2.0,792.5,792.5,877.5,330.0,16.14138728093457,1,swipe_rapide
0.4725,2.0,945.0,945.0,625.0,430.0,18.076674334627107,1,swipe_rapide
0.03375,2.0,67.5,67.5,895.0,1037.5,12.610044835074183,0,tap
0.5275,4.0,642.5,642.5,457.5,485.0,19.206808333952434,2,swipe_lent
0.34375,2.0,687.5,687.5,725.0,587.5,16.59208914992016,1,swipe_rapide
0.205,2.0,410.0,410.0,640.0,950.0,15.553936173646798,0,tap
0.12375,2.0,247.5,247.5,867.5,885.0,11.65772592798455,0,tap
0.385,2.0,770.0,770.0,602.5,627.5,17.856304318431622,1,swipe_rapide
0.4825,2.0,965.0,965.0,327.5,707.5,19.26650267805275,2,swipe_lent
0.16375,2.0,327.5,327.5,942.5,730.0,14.7679348011118,0,tap
0.4475,2.0,895.0,895.0,525.0,580.0,18.988915264597395,2,swipe_lent
0.03875,2.0,77.5,77.5,932.5,990.0,9.787871565466094,0,tap
0.57125,2.0,1142.5,1142.5,430.0,427.5,17.125133968152458,1,swipe_rapide
0.28875,2.0,577.5,577.5,717.5,705.0,15.33719714277979,0,tap
0.4475,2.0,895.0,895.0,685.0,420.0,19.13819802536015,2,swipe_lent
0.73,2.0,1460.0,1460.0,167.5,372.5,19.440126405926822,2,swipe_lent
0.53125,2.0,1062.5,1062.5,457.5,480.0,18.34532205524081,2,swipe_lent
0.25125,4.0,500.0,500.0,622.5,777.5,17.798552772672995,1,swipe_rapide
0.375,4.0,597.5,597.5,602.5,645.0,16.914699697835502,1,swipe_rapide
0.57,2.0,1140.0,1140.0,365.0,495.0,18.714843864681544,2,swipe_lent
0.5425,2.0,1085.0,1085.0,247.5,667.5,17.668316074112035,1,swipe_rapide
0.6375,2.0,1275.0,1275.0,340.0,385.0,17.712209663777397,1,swipe_rapide
0.185,4.0,257.5,257.5,860.0,767.5,13.158757532943898,0,tap
0.47375,4.0,792.5,792.5,565.0,485.0,20.249011633922503,2,swipe_lent
0.03875,2.0,77.5,77.5,832.5,1090.0,11.860750292042542,0,tap
0.47375,2.0,947.5,947.5,525.0,527.5,17.046535993665977,1,swipe_rapide
0.645,2.0,1290.0,1290.0,217.5,492.5,20.499844050096335,2,swipe_lent
0.22125,2.0,442.5,442.5,570.0,987.5,13.996706964349922,0,tap
0.18375,2.0,367.5,367.5,627.5,1005.0,14.396600661252576,0,tap
0.42125,2.0,842.5,842.5,617.5,540.0,19.635998045719163,2,swipe_lent
0.6875,2.0,1375.0,1375.0,230.0,395.0,21.8596337752659,2,swipe_lent
0.3825,4.0,762.5,762.5,602.5,552.5,21.495771879983202,2,swipe_lent
0.365,2.0,730.0,730.0,512.5,757.5,16.355874968362667,1,swipe_rapide
0.5225,2.0,1045.0,1045.0,485.0,470.0,18.810230738228167,2,swipe_lent
0.3175,2.0,635.0,635.0,762.5,602.5,17.34671517389128,1,swipe_rapide
0.26125,4.0,520.0,520.0,660.0,727.5,15.014965923062967,0,tap
0.47875,2.0,957.5,957.5,600.0,442.5,17.03176127589441,1,swipe_rapide
0.18125,2.0,362.5,362.5,877.5,760.0,15.257924451364755,0,tap
0.1625,2.0,325.0,325.0,755.0,920.0,14.730372524471537,0,tap
0.24,2.0,480.0,480.0,805.0,715.0,16.044721941996954,1,swipe_rapide
0.595,2.0,1190.0,1190.0,442.5,367.5,20.19638757140045,2,swipe_lent
0.7325,2.0,1465.0,1465.0,325.0,210.0,20.148466442759002,2,swipe_lent
0.68125,2.0,1362.5,1362.5,365.0,272.5,20.463359005085014,2,swipe_lent
0.41375,2.0,827.5,827.5,420.0,752.5,19.238421601911877,2,swipe_lent
0.72375,2.0,1447.5,1447.5,342.5,210.0,20.286843175835827,2,swipe_lent
0.535,2.0,1070.0,1070.0,632.5,297.5,18.43958305189795,2,swipe_lent
0.39125,2.0,782.5,782.5,460.0,757.5,17.21490683848718,1,swipe_rapide
0.6025,2.0,1205.0,1205.0,345.0,450.0,19.671992228371558,2,swipe_lent
0.62625,2.0,1252.5,1252.5,297.5,450.0,19.037912688438897,2,swipe_lent
0.365,2.0,730.0,730.0,647.5,622.5,15.041200422405336,0,tap
0.13375,4.0,265.0,265.0,812.5,422.5,14.537886212008345,0,tap
0.2525,2.0,505.0,505.0,782.5,712.5,13.822359902686303,0,tap
0.505,2.0,1010.0,1010.0,310.0,680.0,18.465798770125705,2,swipe_lent
0.17125,2.0,342.5,342.5,820.0,837.5,15.151279947085424,0,tap
0.54,2.0,1080.0,1080.0,692.5,227.5,17.15574426336177,1,swipe_rapide
0.6925,2.0,1385.0,1385.0,220.0,395.0,20.53310483905875,2,swipe_lent
0.465,2.0,930.0,930.0,552.5,517.5,17.187364718795198,1,swipe_rapide
0.045,2.0,90.0,90.0,1105.0,805.0,12.215367874926596,0,tap
0.60375,2.0,1207.5,1207.5,282.5,510.0,18.848195590652875,2,swipe_lent
0.565,2.0,1130.0,1130.0,345.0,525.0,17.639330324869707,1,swipe_rapide
0.13625,4.0,270.0,270.0,945.0,592.5,15.190871041651588,0,tap
0.02,2.0,40.0,40.0,877.5,1082.5,9.11304742256549,0,tap
0.7325,4.0,1405.0,1405.0,412.5,120.0,24.557656522276616,2,swipe_lent
0.5575,2.0,1115.0,1115.0,590.0,295.0,18.62668289709421,2,swipe_lent
0.07375,4.0,145.0,145.0,920.0,730.0,13.84754653930141,0,tap
0.6825,2.0,1365.0,1365.0,130.0,505.0,19.50399476983573,2,swipe_lent
0.71625,2.0,1432.5,1432.5,100.0,467.5,19.327436970499917,2,swipe_lent
0.36625,2.0,732.5,732.5,497.5,770.0,16.981362500047823,1,swipe_rapide
0.42,4.0,720.0,720.0,382.5,775.0,18.647834814855205,2,swipe_lent
0.73125,2.0,1462.5,1462.5,57.5,480.0,22.200551205987693,2,swipe_lent
0.42,2.0,840.0,840.0,490.0,670.0,19.72896460866918,2,swipe_lent
0.26,2.0,520.0,520.0,707.5,772.5,13.912482722075966,0,tap
0.74875,2.0,1497.5,1497.5,390.0,112.5,18.18691399408414,1,swipe_rapide
0.55875,2.0,1117.5,1117.5,585.0,297.5,18.592133954117507,2,swipe_lent
0.73,4.0,1275.0,1275.0,450.0,87.5,22.16533927883827,2,swipe_lent
0.3725,4.0,692.5,692.5,595.0,657.5,19.88732882859894,2,swipe_lent
0.36125,2.0,722.5,722.5,552.5,725.0,16.0553950144423,1,swipe_rapide
0.58,2.0,1160.0,1160.0,255.0,585.0,19.923887524924833,2,swipe_lent
0.0575,2.0,115.0,115.0,1052.5,832.5,10.735605324259646,0,tap
0.34375,2.0,687.5,687.5,657.5,655.0,15.093396022942123,0,tap
0.10625,2.0,212.5,212.5,1010.0,777.5,12.232308730329619,0,tap
0.1125,4.0,222.5,222.5,875.0,525.0,13.36870853005671,0,tap
0.61375,2.0,1227.5,1227.5,382.5,390.0,17.944695779418463,1,swipe_rapide
0.20125,2.0,402.5,402.5,790.0,807.5,16.172444324628547,1,swipe_rapide
0.11125,2.0,222.5,222.5,917.5,860.0,14.10559578974853,0,tap
0.66625,2.0,1332.5,1332.5,305.0,362.5,20.236172148653303,2,swipe_lent
0.0525,2.0,105.0,105.0,1015.0,880.0,11.053092187543443,0,tap
0.385,2.0,770.0,770.0,705.0,525.0,17.37328844624404,1,swipe_rapide
0.13125,2.0,262.5,262.5,650.0,1087.5,12.337830916832306,0,tap
0.2125,2.0,425.0,425.0,780.0,795.0,14.418028789609748,0,tap
0.59875,2.0,1197.5,1197.5,555.0,247.5,17.87811893246212,1,swipe_rapide
0.70375,4.0,1292.5,1292.5,332.5,257.5,25.409293948704487,2,swipe_lent
0.4875,2.0,975.0,975.0,585.0,440.0,19.4855656413857,2,swipe_lent
0.5625,2.0,1125.0,1125.0,412.5,462.5,17.976839377160076,1,swipe_rapide
0.56375,2.0,1127.5,1127.5,567.5,305.0,16.558976581197268,1,swipe_rapide
0.66875,2.0,1337.5,1337.5,425.0,237.5,19.35338075089241,2,swipe_lent
0.5,2.0,1000.0,1000.0,595.0,405.0,17.32494950342499,1,swipe_rapide
0.12125,2.0,242.5,242.5,847.5,910.0,11.98760122807618,0,tap
0.2675,2.0,535.0,535.0,700.0,765.0,17.37850201076038,1,swipe_rapide
0.465,4.0,737.5,737.5,785.0,282.5,17.09392249254957,1,swipe_rapide
0.715,2.0,1430.0,1430.0,267.5,302.5,19.32219038113169,2,swipe_lent
0.35125,4.0,542.5,542.5,612.5,682.5,20.104036613917746,2,swipe_lent
0.32625,4.0,532.5,532.5,795.0,550.0,17.913811141538034,1,swipe_rapide
0.13375,2.0,267.5,267.5,850.0,882.5,14.16253324268579,0,tap
0.6025,2.0,1205.0,1205.0,382.5,412.5,18.847831844357025,2,swipe_lent
0.6075,2.0,1215.0,1215.0,230.0,555.0,18.19059724165137,1,swipe_rapide
0.23125,2.0,462.5,462.5,645.0,892.5,15.379966032150223,0,tap
0.2,2.0,400.0,400.0,780.0,820.0,14.336821873671756,0,tap
0.05125,2.0,102.5,102.5,1182.5,715.0,11.284323070479713,0,tap
0.475,4.0,670.0,670.0,545.0,502.5,19.31871281407278,2,swipe_lent
0.5375,2.0,1075.0,1075.0,405.0,520.0,18.210407808135507,1,swipe_rapide
0.355,2.0,710.0,710.0,592.5,697.5,17.012495124561475,1,swipe_rapide
0.06375,2.0,127.5,127.5,1067.5,805.0,11.47276071303175,0,tap
0.5425,4.0,845.0,845.0,525.0,387.5,20.437026241038257,2,swipe_lent
0.60875,2.0,1217.5,1217.5,242.5,540.0,18.72454241086158,2,swipe_lent
0.2575,2.0,515.0,515.0,675.0,810.0,14.436473637907872,0,tap
0.18,2.0,360.0,360.0,915.0,725.0,14.631720382086797,0,tap
0.08125,2.0,162.5,162.5,722.5,1115.0,11.747685448587585,0,tap
0.34375,4.0,685.0,685.0,615.0,395.0,18.61132208884149,2,swipe_lent
0.5725,2.0,1145.0,1145.0,677.5,177.5,18.63700696282952,2,swipe_lent
0.33,2.0,660.0,660.0,737.5,602.5,14.361829877597161,0,tap
0.3675,2.0,735.0,735.0,490.0,775.0,16.582237459236346,1,swipe_rapide
0.57875,2.0,1157.5,1157.5,560.0,282.5,20.089427321097656,2,swipe_lent
0.65125,2.0,1302.5,1302.5,385.0,312.5,18.260521298662674,2,swipe_lent
0.31,2.0,620.0,620.0,687.5,692.5,17.854690367326928,1,swipe_rapide
0.39,2.0,780.0,780.0,397.5,822.5,16.619089629515045,1,swipe_rapide
0.73,4.0,1457.5,1457.5,35.0,55.0,23.74306538443239,2,swipe_lent
0.3975,2.0,795.0,795.0,732.5,472.5,15.569091804665,0,tap
0.3025,2.0,605.0,605.0,712.5,682.5,15.49552091245509,0,tap
0.3525,2.0,705.0,705.0,637.5,657.5,16.473532262802813,1,swipe_rapide
0.345,2.0,690.0,690.0,597.5,712.5,15.919811560792128,1,swipe_rapide
0.15125,4.0,300.0,300.0,580.0,995.0,14.004501297719628,0,tap
0.405,2.0,810.0,810.0,662.5,527.5,17.79090809096772,1,swipe_rapide
0.605,2.0,1210.0,1210.0,215.0,575.0,19.123463541673985,2,swipe_lent
0.31625,2.0,632.5,632.5,512.5,855.0,17.32724854688372,1,swipe_rapide
0.4175,2.0,835.0,835.0,727.5,437.5,16.818825217318533,1,swipe_rapide
0.1575,2.0,315.0,315.0,715.0,970.0,14.337041493210304,0,tap
0.31125,2.0,622.5,622.5,565.0,812.5,17.375622932131215,1,swipe_rapide
0.565,2.0,1130.0,1130.0,527.5,342.5,17.394851251631533,1,swipe_rapide
0.1175,2.0,235.0,235.0,870.0,895.0,13.316935855325111,0,tap
0.6975,2.0,1395.0,1395.0,510.0,95.0,17.86948084578434,1,swipe_rapide
0.2775,2.0,555.0,555.0,630.0,815.0,17.46766883240094,1,swipe_rapide
0.7225,2.0,1445.0,1445.0,225.0,330.0,20.483107156229586,2,swipe_lent
0.1675,2.0,335.0,335.0,825.0,840.0,14.068892370489497,0,tap
0.17625,2.0,352.5,352.5,825.0,822.5,14.571218382979037,0,tap
0.34125,2.0,682.5,682.5,660.0,657.5,16.536203641942958,1,swipe_rapide
0.435,2.0,870.0,870.0,682.5,447.5,16.67103960900978,1,swipe_rapide
0.1725,2.0,345.0,345.0,597.5,1057.5,14.270790326933248,0,tap
0.745,2.0,1490.0,1490.0,182.5,327.5,19.901427943883842,2,swipe_lent
0.63625,2.0,1272.5,1272.5,415.0,312.5,19.39545291277322,2,swipe_lent
0.3325,2.0,665.0,665.0,692.5,642.5,16.291305223942505,1,swipe_rapide
0.36125,2.0,722.5,722.5,405.0,872.5,16.284789644640487,1,swipe_rapide
0.4475,2.0,895.0,895.0,590.0,515.0,17.50409758130426,1,swipe_rapide
0.5325,2.0,1065.0,1065.0,240.0,695.0,18.51865530512157,2,swipe_lent
0.165,2.0,330.0,330.0,882.5,787.5,14.205721391150602,0,tap
0.65875,2.0,1317.5,1317.5,460.0,222.5,20.619263750788093,2,swipe_lent
0.365,2.0,730.0,730.0,832.5,437.5,15.437203482610167,0,tap
0.33625,4.0,517.5,517.5,617.5,707.5,17.519926709798227,1,swipe_rapide
0.24,4.0,270.0,270.0,1025.0,492.5,16.949949228094784,1,swipe_rapide
0.15625,2.0,312.5,312.5,865.0,822.5,13.129764516266597,0,tap
0.36625,2.0,732.5,732.5,732.5,535.0,15.507648873223646,0,tap
0.34,4.0,642.5,642.5,430.0,887.5,17.881554715231083,1,swipe_rapide
0.62625,4.0,852.5,852.5,260.0,485.0,20.959607022949893,2,swipe_lent
0.2475,2.0,495.0,495.0,922.5,582.5,16.622510283637382,1,swipe_rapide
0.19375,2.0,387.5,387.5,637.5,975.0,14.178112825996669,0,tap
0.2825,4.0,450.0,450.0,890.0,542.5,17.474554954617197,1,swipe_rapide
0.6675,2.0,1335.0,1335.0,417.5,247.5,18.127958405570833,1,swipe_rapide
